Student_ID,Netid,Course,Class_Standing,Major,Gender,URM_Status,First_Gen_Status,GPA,ACT_SAT_Math_Percentile,AP_Calculus_AB,AP_Calculus_BC,AP_Physics_EM,AP_Physics_Mech,PreScores,PostScores,Assessment,Semester,Sequence,Course_Content,Instruction,IntendedMajor,Class_ID
4230767,sm2587,P2213,Sophomore,UNAFFIL-BS,F,URM,FirstGen,2.369,98.0,Well,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4222636,vd89,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.633,100.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4202284,rb685,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,2.967,96.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4246135,nk494,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.905,100.0,Well,Well,Poor,Poor,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4243256,sb883,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,2.26,96.0,Poor,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4238743,cee47,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,2.475,98.0,Well,Well,NotTaken,Poor,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4238350,djf255,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.531,99.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4234426,jai47,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.258,100.0,Well,Well,Poor,Well,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4175156,knf37,P2213,Junior,BEEAG-BS,M,Majority,ContGen,3.156,89.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4173822,jms924,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,1.252,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4101336,td334,P2213,Junior,CHEM-AB,F,Majority,ContGen,4.094,99.0,Well,Well,Poor,Well,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4073989,aml386,P2213,Sophomore,ENVEN-BS,F,URM,ContGen,2.259,93.0,Poor,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4171238,la353,P2213,Junior,"CHEM-AB, ENGL-AB",F,Majority,ContGen,2.839,96.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4164640,rsr266,P2213,Junior,BSCTAG-BS,F,Majority,FirstGen,1.713,97.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4160285,kcb82,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.884,86.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4480659,oe34,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,2.704,97.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4477891,clb359,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,2.596,98.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4541451,eb597,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.652,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4553557,mcl229,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.278,99.0,Well,Well,Poor,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4559327,dr448,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.902,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4532437,sp875,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.12,99.0,Poor,Poor,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4532942,oyr2,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.595,99.0,Well,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4534682,hs649,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.936,99.0,Well,Well,NotTaken,Well,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4539422,zjs28,P2213,Sophomore,CSCN-BS,F,Majority,ContGen,3.614,99.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4538151,mx68,P2213,Sophomore,CSCN-BS,M,Majority,FirstGen,3.842,99.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4559450,kr437,P2213,Sophomore,CSCN-BS,M,Majority,ContGen,3.307,98.0,Well,Well,NotTaken,Poor,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4639444,hf245,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,2.136,95.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4639768,glo24,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,2.487,99.0,Well,Well,NotTaken,Poor,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4654648,bck43,P2213,Sophomore,UNAFFIL-BS,F,Majority,FirstGen,3.592,100.0,Well,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4639217,lhl49,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.119,99.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4659612,jep349,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.07,99.0,Well,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4662094,dab437,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.288,97.0,Well,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4635170,rg522,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.775,99.0,Well,Well,Well,Well,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4576743,crd88,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.894,97.0,Well,Poor,Poor,Well,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4569726,jwf99,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.144,97.0,Poor,Poor,Poor,Poor,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4570362,yh497,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.447,99.0,Well,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4570560,nba23,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.231,99.0,Well,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4573918,ss2582,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.429,99.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4520317,jsd242,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.883,99.0,Well,Well,Poor,Poor,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4520973,me382,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.302,98.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4524784,igh9,P2213,Sophomore,ENVEN-BS,F,Majority,ContGen,2.888,100.0,Well,Poor,Poor,Poor,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4518682,mdc256,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,2.567,99.0,Well,Well,NotTaken,Poor,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4487272,nar73,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.316,94.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4515818,jer356,P2213,Sophomore,UNAFFIL-BS,M,URM,FirstGen,3.077,97.0,Well,Well,NotTaken,Poor,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4531370,cyp7,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.329,100.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4526517,apk68,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.417,99.0,Well,Well,NotTaken,NotTaken,,,CSEM,FA,Engineering,EM,Old,,2018FA-2213
4923020,bpw42,P2213,Fresh,UNAFFIL-BS,M,Majority,ContGen,2.78,99.0,Well,Well,Poor,Poor,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4917416,tdk42,P2213,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.552,99.0,Well,Well,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4922804,nj86,P2213,Fresh,UNDECLR-AB,M,Majority,ContGen,3.234,99.0,Well,Well,NotTaken,Well,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4916029,ejg98,P2213,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.806,99.0,Well,Well,Well,Well,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4921386,tdt46,P2213,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.739,99.0,Well,Well,NotTaken,Well,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4571380,ab2657,P2213,Fresh,UNDECLR-AB,M,Majority,ContGen,3.153,99.0,Well,Well,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4523916,co252,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.109,98.0,Well,Well,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4525280,keh226,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,1.965,100.0,Well,Well,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4564003,rav75,P2213,Sophomore,UNAFFIL-BS,M,URM,FirstGen,2.48,98.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4547397,saf249,P2213,Sophomore,ASTRO-AB,M,Majority,ContGen,3.446,96.0,Well,Well,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4183849,bs645,P2213,Sophomore,CSCN-BS,M,Majority,ContGen,4.012,100.0,Well,Well,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4207836,vsp22,P2213,Sophomore,CSCN-BS,M,Majority,ContGen,3.314,100.0,Well,Well,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
3982113,hj364,P2213,Senior,CSCN-BS,M,Majority,FirstGen,3.741,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
3865320,bm586,P2213,Fresh,,M,Majority,ContGen,3.202,99.0,Well,Well,Poor,Well,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4472910,gp293,P2213,Sophomore,BEEAG-BS,F,Majority,ContGen,3.368,98.0,Well,Well,NotTaken,Well,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4242238,bc439,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,2.482,99.0,Poor,Poor,NotTaken,Well,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4896630,myg7,P2213,Fresh,UNDECLR-AB,F,Majority,ContGen,3.426,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,CSEM,SP,Engineering,EM,Old,,2019SP-2213
4377039,jsz36,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.745,99.0,Well,NotTaken,NotTaken,Well,17.0,19.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4576408,ak2242,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.858,100.0,Well,Well,Well,Well,25.0,27.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4457731,em759,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.695,99.0,NotTaken,NotTaken,NotTaken,NotTaken,11.0,23.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2017FA-1116
4535937,wdt28,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.467,99.0,Well,Well,NotTaken,NotTaken,17.0,7.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4686121,mdl247,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.339,99.0,NotTaken,NotTaken,NotTaken,NotTaken,17.0,17.0,ECLASS,FA,Honours,Mechanics,Old,EngineeringOrOtherSci,2017FA-1116
4830962,byt4,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,4,99.0,Well,Well,Well,Well,22.0,15.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4845313,ajn73,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,2.487,99.0,NotTaken,NotTaken,NotTaken,NotTaken,24.0,16.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4474420,tjh258,P1116,Fresh,UNDECLR-AB,M,URM,ContGen,3.525,99.0,Well,Well,Well,Well,25.0,21.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4854672,hcz5,P1116,Fresh,UNDECLR-AB,M,URM,ContGen,4.218,99.0,Well,Well,Well,NotTaken,22.0,25.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4248308,emc324,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,2.879,99.0,Well,Well,NotTaken,NotTaken,19.0,25.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4529605,rm756,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.369,99.0,Well,Well,Well,Well,19.0,2.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4813525,bj225,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.445,100.0,Well,Well,Well,Well,16.0,6.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4816297,lk379,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.567,100.0,Well,Well,Well,Well,24.0,18.0,ECLASS,FA,Honours,Mechanics,New,Physics,2017FA-1116
4762622,el577,P1116,Fresh,UNDECLR-AB,F,Majority,FirstGen,3.467,99.0,Well,Well,NotTaken,NotTaken,21.0,23.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4238036,af555,P1116,Fresh,UNDECLR-AB,M,URM,ContGen,3.191,97.0,Poor,Well,Well,Well,23.0,20.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4243371,eb629,P1116,Fresh,UNDECLR-AB,M,URM,FirstGen,2.087,99.0,NotTaken,NotTaken,NotTaken,NotTaken,22.0,14.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4460420,mps277,P1116,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.86,100.0,Well,Well,NotTaken,NotTaken,24.0,27.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2017FA-1116
4205794,lr425,P1116,Sophomore,ENTOM-BS,F,Majority,FirstGen,3.534,91.0,NotTaken,NotTaken,NotTaken,NotTaken,19.0,15.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2017FA-1116
4461728,jpb375,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.12,98.0,Well,Well,NotTaken,Well,12.0,22.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4815194,mhw78,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3,98.0,Well,Well,NotTaken,Well,2.0,0.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4533811,ebs95,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,4,99.0,Well,Well,Well,Well,-1.0,14.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4570021,dfr49,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,4.14,100.0,Well,Well,Well,Well,24.0,22.0,ECLASS,FA,Honours,Mechanics,New,Physics,2017FA-1116
4849770,xy343,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.86,99.0,NotTaken,NotTaken,NotTaken,NotTaken,19.0,21.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4639038,ajx3,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,4,99.0,Well,Well,Well,Well,10.0,5.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4245094,aa734,P1116,Fresh,UNAFFIL-BS,M,URM,FirstGen,3.1,97.0,Well,Well,Well,Well,22.0,24.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2017FA-1116
4473193,njb226,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,4.16,99.0,Well,Well,Well,Well,23.0,23.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4039927,co253,P1116,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.6,99.0,Well,Well,NotTaken,Well,25.0,23.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4540887,mb2343,P1116,Fresh,UNAFFIL-BS,M,URM,ContGen,2.98,98.0,Well,Well,Poor,Poor,4.0,-6.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4436865,byx2,P1116,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.925,99.0,Well,Well,Well,Well,22.0,17.0,ECLASS,FA,Honours,Mechanics,Old,EngineeringOrOtherSci,2017FA-1116
4453555,ese45,P1116,Fresh,UNDECLR-AB,F,Majority,ContGen,3.22,98.0,Well,Well,Poor,Well,5.0,1.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4538309,sy458,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.789,99.0,Well,Well,Poor,Well,20.0,22.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4476742,dsx2,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.682,98.0,Well,Well,Well,Well,0.0,6.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4572741,jtg97,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.547,98.0,Well,Well,Well,Well,18.0,23.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4474580,mk2245,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.56,94.0,Well,Well,NotTaken,Well,12.0,19.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4241928,dc862,P1116,Fresh,UNAFFIL-BS,M,URM,FirstGen,4,99.0,Well,Well,Well,Well,19.0,20.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4755235,rd436,P1116,Fresh,UNDECLR-AB,F,Majority,ContGen,3.387,99.0,Well,Well,NotTaken,NotTaken,12.0,12.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4639477,ltf25,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.279,98.0,Well,Well,NotTaken,NotTaken,17.0,20.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4844353,ac2393,P1116,Fresh,UNAFFIL-BS,M,Majority,ContGen,4.086,99.0,Well,Well,Well,Well,15.0,19.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4347858,jcw327,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.673,98.0,NotTaken,NotTaken,NotTaken,NotTaken,21.0,21.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2017FA-1116
4322664,fpr22,P1116,Fresh,UNAFFIL-BS,M,Majority,ContGen,4.021,99.0,Well,Well,Well,Well,20.0,18.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4528866,im333,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,4.083,99.0,Well,Well,Well,Well,27.0,25.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4853496,mah478,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.92,99.0,NotTaken,NotTaken,NotTaken,NotTaken,28.0,27.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2017FA-1116
4522967,cgh64,P1116,Fresh,UNAFFIL-BS,F,Majority,ContGen,2.664,97.0,Well,Well,Poor,Well,23.0,22.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2017FA-1116
4539451,yz994,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.9,99.0,Well,Well,Well,Well,23.0,22.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4528672,vdp8,P1116,Fresh,UNAFFIL-BS,M,Majority,FirstGen,2.914,100.0,Well,Well,Poor,Well,11.0,23.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2017FA-1116
4391434,cmr268,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.15,96.0,NotTaken,NotTaken,NotTaken,NotTaken,14.0,10.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4372309,tww55,P1116,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.309,98.0,Well,NotTaken,NotTaken,NotTaken,20.0,23.0,ECLASS,FA,Honours,Mechanics,Old,EngineeringOrOtherSci,2017FA-1116
4816352,mjp327,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.275,99.0,Well,Well,NotTaken,NotTaken,19.0,15.0,ECLASS,FA,Honours,Mechanics,New,,2017FA-1116
4445440,sdd58,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.4,98.0,NotTaken,NotTaken,NotTaken,NotTaken,23.0,26.0,ECLASS,FA,Honours,Mechanics,New,Physics,2017FA-1116
4536744,wfv6,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,2.713,99.0,Well,Well,Poor,Well,19.0,22.0,ECLASS,FA,Honours,Mechanics,New,Physics,2017FA-1116
4526066,vk284,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.575,100.0,Well,Well,Well,Well,17.0,,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4271076,nnj9,P1116,Sophomore,UNDECLR-AB,M,URM,ContGen,2.874,83.0,Well,NotTaken,NotTaken,NotTaken,12.0,,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4537536,gtw27,P1116,Fresh,FNART-BFA,M,Majority,ContGen,3.111,99.0,Well,Well,Well,Well,,22.0,ECLASS,FA,Honours,Mechanics,Old,,2017FA-1116
4816580,vms44,P1116,Fresh,UNAFFIL-BS,M,Majority,ContGen,4.02,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,22.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2017FA-1116
4813723,ll574,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.08,99.0,Well,Well,Well,Well,,18.0,ECLASS,FA,Honours,Mechanics,Old,Physics,2017FA-1116
4318499,lk384,P2217,Sophomore,UNDECLR-AB,F,Majority,ContGen,3.7,100.0,Well,NotTaken,NotTaken,NotTaken,18.0,13.0,ECLASS,FA,Honours,EM,Old,,2017FA-2217
4100183,rmk275,P2217,Sophomore,UNAFFIL-BS,F,Majority,ContGen,4,97.0,Well,Well,NotTaken,Well,21.0,29.0,ECLASS,FA,Honours,EM,Old,Physics,2017FA-2217
4418291,hdv7,P2217,Sophomore,UNDECLR-AB,F,Majority,ContGen,3.71,99.0,NotTaken,NotTaken,NotTaken,NotTaken,5.0,-1.0,ECLASS,FA,Honours,EM,Old,,2017FA-2217
4101195,mmd266,P2217,Sophomore,UNDECLR-AB,M,Majority,ContGen,4.062,99.0,Well,NotTaken,Well,Well,13.0,18.0,ECLASS,FA,Honours,EM,Old,,2017FA-2217
4073980,bel66,P2217,Sophomore,UNAFFIL-BS,M,URM,FirstGen,2.831,98.0,Well,NotTaken,NotTaken,Well,13.0,,ECLASS,FA,Honours,EM,Old,,2017FA-2217
4413979,ut33,P2217,Sophomore,UNAFFIL-BS,F,Majority,FirstGen,2.604,100.0,Well,Well,NotTaken,Poor,20.0,,ECLASS,FA,Honours,EM,Old,,2017FA-2217
4817595,sw659,P2217,Fresh,UNDECLR-AB,M,Majority,ContGen,4.2,99.0,Well,Well,Well,Well,22.0,,ECLASS,FA,Honours,EM,Old,,2017FA-2217
4111465,ech226,P2217,Sophomore,UNDECLR-AB,F,Majority,FirstGen,3.983,99.0,Well,Well,Well,Well,28.0,,ECLASS,FA,Honours,EM,Old,,2017FA-2217
3397562,smh396,P2217,Sophomore,UNDECLR-AB,M,Majority,ContGen,4.032,99.0,Well,Well,NotTaken,NotTaken,24.0,,ECLASS,FA,Honours,EM,Old,,2017FA-2217
4376810,qc64,P2217,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.565,99.0,NotTaken,NotTaken,NotTaken,NotTaken,21.0,,ECLASS,FA,Honours,EM,Old,,2017FA-2217
4110007,jyk39,P2217,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.61,98.0,NotTaken,NotTaken,NotTaken,NotTaken,17.0,,ECLASS,FA,Honours,EM,Old,,2017FA-2217
4934679,jpp242,P1116,Fresh,UNAFFIL-BS,M,Majority,ContGen,4.14,99.0,Well,Well,NotTaken,NotTaken,21.0,22.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2018FA-1116
4276741,ace62,P1116,Sophomore,ESS-BS,F,Majority,FirstGen,2.675,96.0,NotTaken,NotTaken,NotTaken,NotTaken,9.0,0.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2018FA-1116
4040221,rjp269,P1116,Fresh,UNDECLR-AB,M,URM,ContGen,3.387,99.0,Well,Well,Well,Poor,23.0,28.0,ECLASS,FA,Honours,Mechanics,New,Physics,2018FA-1116
4950367,ai245,P1116,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.673,99.0,Well,Well,Well,Well,13.0,18.0,ECLASS,FA,Honours,Mechanics,New,,2018FA-1116
4926428,zjc5,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,4.16,99.0,Well,Well,Well,Well,21.0,21.0,ECLASS,FA,Honours,Mechanics,New,Physics,2018FA-1116
4678374,maf392,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,4.183,100.0,Well,Well,Poor,Well,18.0,16.0,ECLASS,FA,Honours,Mechanics,New,Physics,2018FA-1116
4533952,mas877,P1116,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.779,99.0,NotTaken,NotTaken,NotTaken,NotTaken,25.0,23.0,ECLASS,FA,Honours,Mechanics,New,Physics,2018FA-1116
4919449,cf373,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.713,99.0,Well,Well,NotTaken,NotTaken,17.0,20.0,ECLASS,FA,Honours,Mechanics,New,,2018FA-1116
4919559,yl658,P1116,Fresh,PSCN-BS,F,Majority,FirstGen,3.9,99.0,Well,Well,NotTaken,NotTaken,21.0,15.0,ECLASS,FA,Honours,Mechanics,New,EngineeringOrOtherSci,2018FA-1116
